,index,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,transactions,hours,messaging,error,special_hours
158,164,2WoMT3wSpp9vxZeTv6u-cw,las-tablas-colombian-steakhouse-chicago,Las Tablas Colombian Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/eM_PnaTLwSxdfm7G5e7VUg/o.jpg,True,False,https://www.yelp.com/biz/las-tablas-colombian-steakhouse-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17738712414.0,(773) 871-2414,958.0,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'address1': '2942 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['2942 N Lincoln Ave', 'Chicago, IL 60657'], 'cross_streets': 'Southport Ave & George St'}","{'latitude': 41.935258, 'longitude': -87.662681}","['https://s3-media3.fl.yelpcdn.com/bphoto/eM_PnaTLwSxdfm7G5e7VUg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/We8FhVNJSGt5V_B1qkWhow/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/M4wi4hWbsQ6tsUYk9k4LmQ/o.jpg']",$$,"['pickup', 'delivery']","[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
159,165,6gZTET0y7ARZMrbJRmI2mw,the-fifty-50-chicago,The Fifty/50,https://s3-media1.fl.yelpcdn.com/bphoto/QqU0_8D2D17flW_texh1eg/o.jpg,True,False,https://www.yelp.com/biz/the-fifty-50-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17734895050.0,(773) 489-5050,699.0,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'address1': '2047 W Division St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['2047 W Division St', 'Chicago, IL 60622'], 'cross_streets': 'Damen Ave & Hoyne Ave'}","{'latitude': 41.90301427628, 'longitude': -87.6788022511999}","['https://s3-media1.fl.yelpcdn.com/bphoto/QqU0_8D2D17flW_texh1eg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/XStd1ELY6NPVodApnHvPkA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/_ZoPpyKv9gMHI6u6QEKhuQ/o.jpg']",$$,"['delivery', 'pickup']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
160,166,ElCbMJRjgu9LDj4MxOKXew,big-jones-chicago,Big Jones,https://s3-media1.fl.yelpcdn.com/bphoto/mW1l_tcX6N-V4C7tT_ExCQ/o.jpg,True,False,https://www.yelp.com/biz/big-jones-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17732755725.0,(773) 275-5725,1561.0,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'address1': '5347 N Clark St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['5347 N Clark St', 'Chicago, IL 60640'], 'cross_streets': 'Summerdale Ave & Balmoral Ave'}","{'latitude': 41.97944, 'longitude': -87.66793}","['https://s3-media1.fl.yelpcdn.com/bphoto/mW1l_tcX6N-V4C7tT_ExCQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/CIwYgFa_ZnNH8dHTnYKZ9Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/42iYyTmw6X7Q95E8ggsCqg/o.jpg']",$$,['delivery'],"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'url': 'https://www.yelp.com/raq/ElCbMJRjgu9LDj4MxOKXew?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ#popup%3Araq', 'use_case_text': 'Message the Business'}",,
161,167,RYw_no9ohtCg09aKorVffg,wishbone-chicago-2,Wishbone,https://s3-media1.fl.yelpcdn.com/bphoto/vRcfdj69JsGjGPhP6auTRA/o.jpg,True,True,https://www.yelp.com/biz/wishbone-chicago-2?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17735492663.0,(773) 549-2663,742.0,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'address1': '3300 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3300 N Lincoln Ave', 'Chicago, IL 60657'], 'cross_streets': 'School St & Marshfield Ave'}","{'latitude': 41.941674636742, 'longitude': -87.67028176426}","['https://s3-media1.fl.yelpcdn.com/bphoto/vRcfdj69JsGjGPhP6auTRA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/uIIj1basqtp3FLVBmiYMIg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/YRJZEaIwC5WOjDsd-oaing/o.jpg']",$$,"['delivery', 'pickup']",,,,
162,168,08X_5WTOVNvk4SgPRKBjjQ,garcias-restaurant-chicago,Garcia's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/LHOarmOzXsYDMmF4K4CT7A/o.jpg,False,False,https://www.yelp.com/biz/garcias-restaurant-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17737695600.0,(773) 769-5600,1282.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'address1': '4760 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['4760 N Lincoln Ave', 'Chicago, IL 60625'], 'cross_streets': 'Lawrence Ave & Giddings St'}","{'latitude': 41.9680265354179, 'longitude': -87.6884323571472}","['https://s3-media2.fl.yelpcdn.com/bphoto/LHOarmOzXsYDMmF4K4CT7A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Z_Ai93DfZ9mZ2REpdW9Y4w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/OBsS6kTOnlGfQg4oTIJ-NA/o.jpg']",$$,['delivery'],"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
163,169,ibreTMGGaQSanZttUchjKg,ginos-east-magnificent-mile-chicago,Gino's East - Magnificent Mile,https://s3-media4.fl.yelpcdn.com/bphoto/HVaNtasDOOpfsi067Ir8Ew/o.jpg,True,False,https://www.yelp.com/biz/ginos-east-magnificent-mile-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13122663337.0,(312) 266-3337,2356.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'address1': '162 E Superior St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['162 E Superior St', 'Chicago, IL 60611'], 'cross_streets': 'Michigan Ave & St Clair St'}","{'latitude': 41.89603, 'longitude': -87.62307}","['https://s3-media4.fl.yelpcdn.com/bphoto/HVaNtasDOOpfsi067Ir8Ew/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/wnTcQ7rKeZm5F1NVUPgX5A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/CDtbdeiihWP_emfvykRfdg/o.jpg']",$$,"['pickup', 'delivery']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
164,170,1iehp7Z2kejBq3RSeb4Dxg,brazzaz-chicago,Brazzaz,https://s3-media3.fl.yelpcdn.com/bphoto/2GNPoxbJI9eymTo_YnUk1g/o.jpg,True,True,https://www.yelp.com/biz/brazzaz-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13125959000.0,(312) 595-9000,655.0,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",3.5,"{'address1': '539 N Dearborn St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60654', 'country': 'US', 'state': 'IL', 'display_address': ['539 N Dearborn St', 'Chicago, IL 60654'], 'cross_streets': ''}","{'latitude': 41.891927, 'longitude': -87.629578}","['https://s3-media3.fl.yelpcdn.com/bphoto/2GNPoxbJI9eymTo_YnUk1g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/fCcvuMROr8LYMNSLq2ukIg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/fhCBjF7qAfO36EblBhbJZg/o.jpg']",$$$,[],"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",,,
165,171,mCHto10PBQOKnefm7gholg,90-miles-cuban-café-chicago-5,90 Miles Cuban Café,https://s3-media1.fl.yelpcdn.com/bphoto/tjk8iFdqHro7ItdZ_GxSuQ/o.jpg,True,False,https://www.yelp.com/biz/90-miles-cuban-caf%C3%A9-chicago-5?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17732272822.0,(773) 227-2822,2095.0,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'address1': '2540 W Armitage Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2540 W Armitage Ave', 'Chicago, IL 60647'], 'cross_streets': 'Rockwell St & Stave St'}","{'latitude': 41.9176864624023, 'longitude': -87.6918029785156}","['https://s3-media1.fl.yelpcdn.com/bphoto/tjk8iFdqHro7ItdZ_GxSuQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/l6EUmEz-Xe1znfzOD_TPRw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/azGr-d7Sq7oY24aFlxkhVw/o.jpg']",$$,"['delivery', 'restaurant_reservation', 'pickup']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
166,172,89tZ6uoPgMktsiP9P6eq2g,vegan-plate-chicago,Vegan Plate,https://s3-media3.fl.yelpcdn.com/bphoto/aXmxbIOsdCrmUK6bQ3PFbw/o.jpg,True,False,https://www.yelp.com/biz/vegan-plate-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17734728208.0,(773) 472-8208,248.0,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'address1': '1550 W Fullerton Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['1550 W Fullerton Ave', 'Chicago, IL 60614'], 'cross_streets': 'Bosworth Ave & Ashland Ave'}","{'latitude': 41.9254188537598, 'longitude': -87.6677169799805}","['https://s3-media3.fl.yelpcdn.com/bphoto/aXmxbIOsdCrmUK6bQ3PFbw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ZlmfVRlCEVMJvmpDGma5sQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/fdrbcsP-Zdpi8XC1UiJx0A/o.jpg']",$$,"['pickup', 'delivery']","[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
167,173,Z-ksrSX8PfQocdJrE_TE1w,lido-banquets-and-events-chicago,Lido Banquets & Events,https://s3-media2.fl.yelpcdn.com/bphoto/M1WL9MMgoCTpNLyRye844A/o.jpg,True,False,https://www.yelp.com/biz/lido-banquets-and-events-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17737631408.0,(773) 763-1408,28.0,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}]",5.0,"{'address1': '5504 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60630', 'country': 'US', 'state': 'IL', 'display_address': ['5504 N Milwaukee Ave', 'Chicago, IL 60630'], 'cross_streets': 'Bryn Mawr Ave & Menard Ave'}","{'latitude': 41.98161, 'longitude': -87.77361}","['https://s3-media2.fl.yelpcdn.com/bphoto/M1WL9MMgoCTpNLyRye844A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/V5lRsjXwp9LLDzuH_OINXA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Z4D2Ej9qG_p-LQwB__Cd3Q/o.jpg']",,[],"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'url': 'https://www.yelp.com/raq/Z-ksrSX8PfQocdJrE_TE1w?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ#popup%3Araq', 'use_case_text': 'Request a Quote'}",,
168,174,zy_Jk1riXfYBcZiMDFupQw,fido-to-go-chicago,Fido To Go,https://s3-media2.fl.yelpcdn.com/bphoto/r1aUxzflX0nGQgD3PsBHVA/o.jpg,True,False,https://www.yelp.com/biz/fido-to-go-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,,,21.0,"[{'alias': 'petservices', 'title': 'Pet Services'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['Chicago, IL 60613'], 'cross_streets': ''}","{'latitude': 41.9609252432423, 'longitude': -87.6469350928402}","['https://s3-media2.fl.yelpcdn.com/bphoto/r1aUxzflX0nGQgD3PsBHVA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/EMvd7zOYbHaxn8eMmcouSw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/-p9_SudCoTnz9yNCNXvJvQ/o.jpg']",$$,[],"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
169,175,Dg57YSmA4IlLF5_YgDwKFg,el-indio-cocina-mexicana-chicago,El Indio Cocina Mexicana,https://s3-media1.fl.yelpcdn.com/bphoto/fKywOyuBCy5AVOrVRKH67Q/o.jpg,True,False,https://www.yelp.com/biz/el-indio-cocina-mexicana-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17738841800.0,(773) 884-1800,102.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'address1': '3930 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['3930 W 63rd St', 'Chicago, IL 60629'], 'cross_streets': 'Pulaski Rd & Springfield Ave'}","{'latitude': 41.7789497375488, 'longitude': -87.7215957641602}","['https://s3-media1.fl.yelpcdn.com/bphoto/fKywOyuBCy5AVOrVRKH67Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/kPqENhBE4YZYwC2LCBtFfw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/lEIx6e_5ACsdNovzF4qwAw/o.jpg']",$,[],"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
170,176,zI0E_yruu58ea-xq9aHi-w,nuevo-leon-restaurant-chicago-2,Nuevo Leon Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/EmZZ3HKnfF1Mg9cHd_-Y2w/o.jpg,False,False,https://www.yelp.com/biz/nuevo-leon-restaurant-chicago-2?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17735221515.0,(773) 522-1515,154.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'address1': '3657 W 26th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60623', 'country': 'US', 'state': 'IL', 'display_address': ['3657 W 26th St', 'Chicago, IL 60623'], 'cross_streets': 'Millard Ave & Lawndale Ave'}","{'latitude': 41.8442351, 'longitude': -87.7163775}","['https://s3-media3.fl.yelpcdn.com/bphoto/EmZZ3HKnfF1Mg9cHd_-Y2w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/tEPI-E0Kb_s-87_m57XxFw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ZTOnp2JjkItgJITPYWAr-Q/o.jpg']",$$,['delivery'],"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
171,178,sQLAv6i5UQl6bpI9JINerQ,private-dining-rooms-of-spiaggia-chicago,Private Dining Rooms of Spiaggia,https://s3-media4.fl.yelpcdn.com/bphoto/jLHITeFSIQfTB3jP7v596w/o.jpg,True,True,https://www.yelp.com/biz/private-dining-rooms-of-spiaggia-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13122803300.0,(312) 280-3300,29.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'address1': '980 N Michigan Ave', 'address2': '3rd Fl', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['980 N Michigan Ave', '3rd Fl', 'Chicago, IL 60611'], 'cross_streets': 'Walton St & Oak St'}","{'latitude': 41.9005089, 'longitude': -87.6243149}","['https://s3-media4.fl.yelpcdn.com/bphoto/jLHITeFSIQfTB3jP7v596w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/XyuOna2Seph9BUrJZb3wWg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/iTJvVd9WQik1rdCSNTTlag/o.jpg']",$$$$,[],,,,
172,179,YXs_ukQ7b2epscfxIMrNxQ,doostan-restaurant-chicago,Doostan Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/eoJyo-6n9FRloGwhevpV8Q/o.jpg,False,True,https://www.yelp.com/biz/doostan-restaurant-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17732622722.0,(773) 262-2722,43.0,"[{'alias': 'persian', 'title': 'Persian/Iranian'}]",4.0,"{'address1': '2546-48 W Peterson', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['2546-48 W Peterson', 'Chicago, IL 60659'], 'cross_streets': ''}","{'latitude': 41.990734, 'longitude': -87.694}","['https://s3-media3.fl.yelpcdn.com/bphoto/eoJyo-6n9FRloGwhevpV8Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/VMKd1WlDj4ke9-XBoVR4rg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/kexaKF4twy2ir36oKhAVTg/o.jpg']",$$,"['pickup', 'delivery']","[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
